Country,Category,Year,Month,Value
Andorra,Sales Tax Rate,2022,12,4.5
Andorra,Withholding Tax Rate,2022,12,0.0
Andorra,Withholding Tax Rate,2023,12,0.0
Angola,Corporate Tax Rate,2005,12,35.0
Angola,Corporate Tax Rate,2006,12,35.0
Angola,Corporate Tax Rate,2007,12,35.0
Angola,Corporate Tax Rate,2008,12,35.0
Angola,Corporate Tax Rate,2009,12,35.0
Angola,Corporate Tax Rate,2010,12,35.0
Angola,Corporate Tax Rate,2011,12,35.0
Angola,Corporate Tax Rate,2012,12,35.0
Angola,Corporate Tax Rate,2013,12,35.0
Angola,Corporate Tax Rate,2014,12,35.0
Angola,Corporate Tax Rate,2015,12,30.0
Angola,Corporate Tax Rate,2016,12,30.0
Angola,Corporate Tax Rate,2017,12,30.0
Angola,Corporate Tax Rate,2018,12,30.0
Angola,Corporate Tax Rate,2019,12,30.0
Angola,Corporate Tax Rate,2020,12,30.0
Angola,Corporate Tax Rate,2021,12,25.0
Angola,Corporate Tax Rate,2022,12,25.0
Angola,Personal Income Tax Rate,2005,12,15.0
Angola,Personal Income Tax Rate,2006,12,15.0
Angola,Personal Income Tax Rate,2007,12,15.0
Angola,Personal Income Tax Rate,2008,12,15.0
Angola,Personal Income Tax Rate,2009,12,15.0
Angola,Personal Income Tax Rate,2010,12,17.0
Angola,Personal Income Tax Rate,2011,12,17.0
Angola,Personal Income Tax Rate,2012,12,17.0
Angola,Personal Income Tax Rate,2013,12,17.0
Angola,Personal Income Tax Rate,2014,12,17.0
Angola,Personal Income Tax Rate,2015,12,17.0
Angola,Personal Income Tax Rate,2016,12,17.0
Angola,Personal Income Tax Rate,2017,12,17.0
Angola,Personal Income Tax Rate,2018,12,17.0
Angola,Personal Income Tax Rate,2019,12,17.0
Angola,Personal Income Tax Rate,2020,12,17.0
Angola,Personal Income Tax Rate,2021,12,25.0
Angola,Personal Income Tax Rate,2022,12,25.0
Angola,Personal Income Tax Rate,2023,12,25.0
Angola,Sales Tax Rate,2014,12,10.0
Angola,Sales Tax Rate,2015,12,10.0
Angola,Sales Tax Rate,2016,12,10.0
Angola,Sales Tax Rate,2017,12,10.0
Angola,Sales Tax Rate,2018,12,10.0
Angola,Sales Tax Rate,2019,10,14.0
Angola,Sales Tax Rate,2020,12,14.0
Angola,Sales Tax Rate,2021,12,14.0
Angola,Sales Tax Rate,2022,12,14.0
Angola,Sales Tax Rate,2023,12,14.0
Angola,Social Security Rate,2005,12,11.0
Angola,Social Security Rate,2006,12,11.0
Angola,Social Security Rate,2007,12,11.0
Angola,Social Security Rate,2008,12,11.0
Angola,Social Security Rate,2009,12,11.0
Angola,Social Security Rate,2010,12,11.0
Angola,Social Security Rate,2011,12,11.0
Angola,Social Security Rate,2012,12,11.0
Angola,Social Security Rate,2013,12,11.0
Angola,Social Security Rate,2014,12,11.0
Angola,Social Security Rate,2015,12,11.0
Angola,Social Security Rate,2016,12,11.0
Angola,Social Security Rate,2017,12,11.0
Angola,Social Security Rate,2018,12,11.0
Angola,Social Security Rate,2019,12,11.0
Angola,Social Security Rate,2020,12,11.0
Angola,Social Security Rate,2021,12,11.0
Angola,Social Security Rate,2022,12,11.0
Angola,Social Security Rate,2023,12,11.0
Angola,Social Security Rate For Companies,2005,12,8.0
Angola,Social Security Rate For Companies,2006,12,8.0
Angola,Social Security Rate For Companies,2007,12,8.0
Angola,Social Security Rate For Companies,2008,12,8.0
Angola,Social Security Rate For Companies,2009,12,8.0
Angola,Social Security Rate For Companies,2010,12,8.0
Angola,Social Security Rate For Companies,2011,12,8.0
Angola,Social Security Rate For Companies,2012,12,8.0
Angola,Social Security Rate For Companies,2013,12,8.0
Angola,Social Security Rate For Companies,2014,12,8.0
Angola,Social Security Rate For Companies,2015,12,8.0
Angola,Social Security Rate For Companies,2016,12,8.0
Angola,Social Security Rate For Companies,2017,12,8.0
Angola,Social Security Rate For Companies,2018,12,8.0
Angola,Social Security Rate For Companies,2019,12,8.0
Angola,Social Security Rate For Companies,2020,12,8.0
Angola,Social Security Rate For Companies,2021,12,8.0
Angola,Social Security Rate For Companies,2022,12,8.0
Angola,Social Security Rate For Companies,2023,12,8.0
Angola,Social Security Rate For Employees,2005,12,3.0
Angola,Social Security Rate For Employees,2006,12,3.0
Angola,Social Security Rate For Employees,2007,12,3.0
Angola,Social Security Rate For Employees,2008,12,3.0
Angola,Social Security Rate For Employees,2009,12,3.0
Angola,Social Security Rate For Employees,2010,12,3.0
Angola,Social Security Rate For Employees,2011,12,3.0
Angola,Social Security Rate For Employees,2012,12,3.0
Angola,Social Security Rate For Employees,2013,12,3.0
Angola,Social Security Rate For Employees,2014,12,3.0
Angola,Social Security Rate For Employees,2015,12,3.0
Angola,Social Security Rate For Employees,2016,12,3.0
Angola,Social Security Rate For Employees,2017,12,3.0
Angola,Social Security Rate For Employees,2018,12,3.0
Angola,Social Security Rate For Employees,2019,12,3.0
Angola,Social Security Rate For Employees,2020,12,3.0
Angola,Social Security Rate For Employees,2021,12,3.0
Angola,Social Security Rate For Employees,2022,12,3.0
Angola,Social Security Rate For Employees,2023,12,3.0
Angola,Withholding Tax Rate,2022,12,15.0
Angola,Withholding Tax Rate,2023,12,15.0
Argentina,Corporate Tax Rate,2005,12,35.0
Argentina,Corporate Tax Rate,2006,12,35.0
Argentina,Corporate Tax Rate,2007,12,35.0
Argentina,Corporate Tax Rate,2008,12,35.0
Argentina,Corporate Tax Rate,2009,12,35.0
Argentina,Corporate Tax Rate,2010,12,35.0
Argentina,Corporate Tax Rate,2011,12,35.0
Argentina,Corporate Tax Rate,2012,12,35.0
Argentina,Corporate Tax Rate,2013,12,35.0
Argentina,Corporate Tax Rate,2014,12,35.0
Argentina,Corporate Tax Rate,2015,12,35.0
Argentina,Corporate Tax Rate,2016,12,35.0
Argentina,Corporate Tax Rate,2017,12,35.0
Argentina,Corporate Tax Rate,2018,12,30.0
Argentina,Corporate Tax Rate,2019,12,30.0
Argentina,Corporate Tax Rate,2020,12,30.0
Argentina,Corporate Tax Rate,2021,12,25.0
Argentina,Corporate Tax Rate,2022,12,25.0
Argentina,Personal Income Tax Rate,2005,12,35.0
Argentina,Personal Income Tax Rate,2006,12,35.0
Argentina,Personal Income Tax Rate,2007,12,35.0
Argentina,Personal Income Tax Rate,2008,12,35.0
Argentina,Personal Income Tax Rate,2009,12,35.0
Argentina,Personal Income Tax Rate,2010,12,35.0
Argentina,Personal Income Tax Rate,2011,12,35.0
Argentina,Personal Income Tax Rate,2012,12,35.0
Argentina,Personal Income Tax Rate,2013,12,35.0
Argentina,Personal Income Tax Rate,2014,12,35.0
Argentina,Personal Income Tax Rate,2015,12,35.0
Argentina,Personal Income Tax Rate,2016,12,35.0
Argentina,Personal Income Tax Rate,2017,12,35.0
Argentina,Personal Income Tax Rate,2018,12,35.0
Argentina,Personal Income Tax Rate,2019,12,35.0
Argentina,Personal Income Tax Rate,2020,12,35.0
Argentina,Personal Income Tax Rate,2021,12,35.0
Argentina,Personal Income Tax Rate,2022,12,35.0
Argentina,Personal Income Tax Rate,2023,12,35.0
Argentina,Sales Tax Rate,2006,12,21.0
Argentina,Sales Tax Rate,2007,12,21.0
Argentina,Sales Tax Rate,2008,12,21.0
Argentina,Sales Tax Rate,2009,12,21.0
Argentina,Sales Tax Rate,2010,12,21.0
Argentina,Sales Tax Rate,2011,12,21.0
Argentina,Sales Tax Rate,2012,12,21.0
Argentina,Sales Tax Rate,2013,12,21.0
Argentina,Sales Tax Rate,2014,12,21.0
Argentina,Sales Tax Rate,2015,12,21.0
Argentina,Sales Tax Rate,2016,12,21.0
Argentina,Sales Tax Rate,2017,12,21.0
Argentina,Sales Tax Rate,2018,12,21.0
Argentina,Sales Tax Rate,2019,12,21.0
Argentina,Sales Tax Rate,2020,12,21.0
Argentina,Sales Tax Rate,2021,12,21.0
Argentina,Sales Tax Rate,2022,12,21.0
Argentina,Sales Tax Rate,2023,12,21.0
Argentina,Social Security Rate,2006,12,40.0
Argentina,Social Security Rate,2007,12,44.0
Argentina,Social Security Rate,2008,12,44.0
Argentina,Social Security Rate,2009,12,44.0
Argentina,Social Security Rate,2010,12,44.0
Argentina,Social Security Rate,2011,12,44.0
Argentina,Social Security Rate,2012,12,44.0
Argentina,Social Security Rate,2013,12,44.0
Argentina,Social Security Rate,2014,12,44.0
Argentina,Social Security Rate,2015,12,44.0
Argentina,Social Security Rate,2016,12,44.0
Argentina,Social Security Rate,2017,12,44.0
Argentina,Social Security Rate,2018,12,43.7
Argentina,Social Security Rate,2019,12,43.7
Argentina,Social Security Rate,2020,12,37.4
Argentina,Social Security Rate,2021,12,37.4
Argentina,Social Security Rate,2022,12,37.4
Argentina,Social Security Rate,2023,12,37.4
Argentina,Social Security Rate For Companies,2006,12,27.0
Argentina,Social Security Rate For Companies,2007,12,27.0
Argentina,Social Security Rate For Companies,2008,12,27.0
Argentina,Social Security Rate For Companies,2009,12,27.0
Argentina,Social Security Rate For Companies,2010,12,27.0
Argentina,Social Security Rate For Companies,2011,12,27.0
Argentina,Social Security Rate For Companies,2012,12,27.0
Argentina,Social Security Rate For Companies,2013,12,27.0
Argentina,Social Security Rate For Companies,2014,12,27.0
Argentina,Social Security Rate For Companies,2015,12,27.0
Argentina,Social Security Rate For Companies,2016,12,27.0
Argentina,Social Security Rate For Companies,2017,12,27.0
Argentina,Social Security Rate For Companies,2018,12,26.7
Argentina,Social Security Rate For Companies,2019,12,26.7
Argentina,Social Security Rate For Companies,2020,12,20.4
Argentina,Social Security Rate For Companies,2021,12,20.4
Argentina,Social Security Rate For Companies,2022,12,20.4
Argentina,Social Security Rate For Companies,2023,12,20.4
Argentina,Social Security Rate For Employees,2006,12,13.0
Argentina,Social Security Rate For Employees,2007,12,17.0
Argentina,Social Security Rate For Employees,2008,12,17.0
Argentina,Social Security Rate For Employees,2009,12,17.0
Argentina,Social Security Rate For Employees,2010,12,17.0
Argentina,Social Security Rate For Employees,2011,12,17.0
Argentina,Social Security Rate For Employees,2012,12,17.0
Argentina,Social Security Rate For Employees,2013,12,17.0
Argentina,Social Security Rate For Employees,2014,12,17.0
Argentina,Social Security Rate For Employees,2015,12,17.0
Argentina,Social Security Rate For Employees,2016,12,17.0
Argentina,Social Security Rate For Employees,2017,12,17.0
Argentina,Social Security Rate For Employees,2018,12,17.0
Argentina,Social Security Rate For Employees,2019,12,17.0
Argentina,Social Security Rate For Employees,2020,12,17.0
Argentina,Social Security Rate For Employees,2021,12,17.0
Argentina,Social Security Rate For Employees,2022,12,17.0
Argentina,Social Security Rate For Employees,2023,12,17.0
Argentina,Withholding Tax Rate,2022,12,35.0
Argentina,Withholding Tax Rate,2023,12,35.0
Armenia,Corporate Tax Rate,2006,12,20.0
Armenia,Corporate Tax Rate,2007,12,20.0
Armenia,Corporate Tax Rate,2008,12,20.0
Armenia,Corporate Tax Rate,2009,12,20.0
Armenia,Corporate Tax Rate,2010,12,20.0
Armenia,Corporate Tax Rate,2011,12,20.0
Armenia,Corporate Tax Rate,2012,12,20.0
Armenia,Corporate Tax Rate,2013,12,20.0
Armenia,Corporate Tax Rate,2014,12,20.0
Armenia,Corporate Tax Rate,2015,12,20.0
Armenia,Corporate Tax Rate,2016,12,20.0
Armenia,Corporate Tax Rate,2017,12,20.0
Armenia,Corporate Tax Rate,2018,12,20.0
Armenia,Corporate Tax Rate,2019,12,20.0
Armenia,Corporate Tax Rate,2020,12,18.0
Armenia,Corporate Tax Rate,2021,12,18.0
Armenia,Corporate Tax Rate,2022,12,18.0
Armenia,Corporate Tax Rate,2023,12,18.0
Armenia,Personal Income Tax Rate,2005,12,20.0
Armenia,Personal Income Tax Rate,2006,12,20.0
Armenia,Personal Income Tax Rate,2007,12,20.0
Armenia,Personal Income Tax Rate,2008,12,20.0
Armenia,Personal Income Tax Rate,2009,12,20.0
Armenia,Personal Income Tax Rate,2010,12,20.0
Armenia,Personal Income Tax Rate,2011,12,20.0
Armenia,Personal Income Tax Rate,2012,12,25.0
Armenia,Personal Income Tax Rate,2013,12,25.0
Armenia,Personal Income Tax Rate,2014,12,36.0
Armenia,Personal Income Tax Rate,2015,12,36.0
Armenia,Personal Income Tax Rate,2016,12,36.0
Armenia,Personal Income Tax Rate,2017,12,36.0
Armenia,Personal Income Tax Rate,2018,12,36.0
Armenia,Personal Income Tax Rate,2019,12,36.0
Armenia,Personal Income Tax Rate,2020,12,23.0
Armenia,Personal Income Tax Rate,2021,12,22.0
Armenia,Personal Income Tax Rate,2022,12,21.0
Armenia,Personal Income Tax Rate,2023,12,20.0
Armenia,Sales Tax Rate,2006,12,20.0
Armenia,Sales Tax Rate,2007,12,20.0
Armenia,Sales Tax Rate,2008,12,20.0
Armenia,Sales Tax Rate,2009,12,20.0
Armenia,Sales Tax Rate,2010,12,20.0
Armenia,Sales Tax Rate,2011,12,20.0
Armenia,Sales Tax Rate,2012,12,20.0
Armenia,Sales Tax Rate,2013,12,20.0
Armenia,Sales Tax Rate,2014,12,20.0
Armenia,Sales Tax Rate,2015,12,20.0
Armenia,Sales Tax Rate,2016,12,20.0
Armenia,Sales Tax Rate,2017,12,20.0
Armenia,Sales Tax Rate,2018,12,20.0
Armenia,Sales Tax Rate,2019,12,20.0
Armenia,Sales Tax Rate,2020,12,20.0
Armenia,Sales Tax Rate,2021,12,20.0
Armenia,Sales Tax Rate,2022,12,20.0
Armenia,Sales Tax Rate,2023,12,20.0
Armenia,Social Security Rate,2011,12,18.0
Armenia,Social Security Rate,2012,12,23.0
Armenia,Social Security Rate,2013,12,23.0
Armenia,Social Security Rate,2014,12,23.0
Armenia,Social Security Rate,2015,12,23.0
Armenia,Social Security Rate,2016,12,20.0
Armenia,Social Security Rate,2017,12,7.5
Armenia,Social Security Rate,2018,12,5.0
Armenia,Social Security Rate,2019,12,5.0
Armenia,Social Security Rate,2020,12,5.0
Armenia,Social Security Rate,2021,12,7.0
Armenia,Social Security Rate,2022,12,5.0
Armenia,Social Security Rate For Companies,2011,12,15.0
Armenia,Social Security Rate For Companies,2012,12,15.0
Armenia,Social Security Rate For Companies,2013,12,15.0
Armenia,Social Security Rate For Companies,2014,12,15.0
Armenia,Social Security Rate For Companies,2015,12,15.0
Armenia,Social Security Rate For Companies,2016,12,15.0
Armenia,Social Security Rate For Companies,2017,12,2.5
Armenia,Social Security Rate For Companies,2018,12,2.5
Armenia,Social Security Rate For Companies,2019,12,2.5
Armenia,Social Security Rate For Companies,2020,12,2.5
Armenia,Social Security Rate For Companies,2021,12,3.5
Armenia,Social Security Rate For Companies,2022,12,5.0
Armenia,Social Security Rate For Employees,2011,12,3.0
Armenia,Social Security Rate For Employees,2012,12,8.0
Armenia,Social Security Rate For Employees,2013,12,8.0
Armenia,Social Security Rate For Employees,2014,12,8.0
Armenia,Social Security Rate For Employees,2015,12,8.0
Armenia,Social Security Rate For Employees,2016,12,5.0
Armenia,Social Security Rate For Employees,2017,12,5.0
Armenia,Social Security Rate For Employees,2018,12,2.5
Armenia,Social Security Rate For Employees,2019,12,2.5
Armenia,Social Security Rate For Employees,2020,12,2.5
Armenia,Social Security Rate For Employees,2021,12,3.5
Armenia,Social Security Rate For Employees,2022,12,5.0
Armenia,Withholding Tax Rate,2022,12,10.0
Armenia,Withholding Tax Rate,2023,12,10.0
Aruba,Corporate Tax Rate,2005,12,35.0
Aruba,Corporate Tax Rate,2006,12,35.0
Aruba,Corporate Tax Rate,2007,12,28.0
Aruba,Corporate Tax Rate,2008,12,28.0
Aruba,Corporate Tax Rate,2009,12,28.0
Aruba,Corporate Tax Rate,2010,12,28.0
Aruba,Corporate Tax Rate,2011,12,28.0
Aruba,Corporate Tax Rate,2012,12,28.0
Aruba,Corporate Tax Rate,2013,12,28.0
Aruba,Corporate Tax Rate,2014,12,28.0
Aruba,Corporate Tax Rate,2015,12,28.0
Aruba,Corporate Tax Rate,2016,12,25.0
Aruba,Corporate Tax Rate,2017,12,25.0
Aruba,Corporate Tax Rate,2018,12,25.0
Aruba,Corporate Tax Rate,2019,12,25.0
Aruba,Corporate Tax Rate,2020,12,25.0
Aruba,Corporate Tax Rate,2021,12,25.0
Aruba,Corporate Tax Rate,2022,12,25.0
Aruba,Personal Income Tax Rate,2005,12,60.1
Aruba,Personal Income Tax Rate,2006,12,60.1
Aruba,Personal Income Tax Rate,2007,12,59.0
Aruba,Personal Income Tax Rate,2008,12,59.0
Aruba,Personal Income Tax Rate,2009,12,59.0
Aruba,Personal Income Tax Rate,2010,12,59.0
Aruba,Personal Income Tax Rate,2011,12,59.0
Aruba,Personal Income Tax Rate,2012,12,59.0
Aruba,Personal Income Tax Rate,2013,12,59.0
Aruba,Personal Income Tax Rate,2014,12,59.0
