Country,Category,Year,Month,Value
Albania,Consumer Confidence,2018,3,-21.8154
Albania,Consumer Confidence,2018,4,-20.6095
Albania,Consumer Confidence,2018,5,-21.8576
Albania,Consumer Confidence,2018,6,-22.9001
Albania,Consumer Confidence,2018,7,-24.0761
Albania,Consumer Confidence,2018,8,-23.3453
Albania,Consumer Confidence,2018,9,-24.8139
Albania,Consumer Confidence,2018,10,-25.0197
Albania,Consumer Confidence,2018,11,-23.4194
Albania,Consumer Confidence,2018,12,-22.9949
Albania,Consumer Confidence,2019,1,-23.1143
Albania,Consumer Confidence,2019,2,-22.5835
Albania,Consumer Confidence,2019,3,-20.3493
Albania,Consumer Confidence,2019,4,-20.0197
Albania,Consumer Confidence,2019,5,-20.8111
Albania,Consumer Confidence,2019,6,-21.7144
Albania,Consumer Confidence,2019,7,-22.3423
Albania,Consumer Confidence,2019,8,-24.6446
Albania,Consumer Confidence,2019,9,-25.1855
Albania,Consumer Confidence,2019,10,-22.975
Albania,Consumer Confidence,2019,11,-22.0797
Albania,Consumer Confidence,2019,12,-26.8462
Albania,Consumer Confidence,2020,1,-27.0975
Albania,Consumer Confidence,2020,2,-28.7731
Albania,Consumer Confidence,2020,3,-27.6481
Albania,Consumer Confidence,2020,4,-40.265
Albania,Consumer Confidence,2020,5,-37.0826
Albania,Consumer Confidence,2020,6,-35.8969
Albania,Consumer Confidence,2020,7,-33.9922
Albania,Consumer Confidence,2020,8,-36.115
Albania,Consumer Confidence,2020,9,-33.2694
Albania,Consumer Confidence,2020,10,-33.7076
Albania,Consumer Confidence,2020,11,-34.7291
Albania,Consumer Confidence,2020,12,-34.9368
Albania,Consumer Confidence,2021,1,-33.9075
Albania,Consumer Confidence,2021,2,-31.3561
Albania,Consumer Confidence,2021,3,-31.209
Albania,Consumer Confidence,2021,4,-28.5283
Albania,Consumer Confidence,2021,5,-27.0095
Albania,Consumer Confidence,2021,6,-26.94
Albania,Consumer Confidence,2021,7,-27.0999
Albania,Consumer Confidence,2021,8,-26.5928
Albania,Consumer Confidence,2021,9,-25.3143
Albania,Consumer Confidence,2021,10,-32.6836
Albania,Consumer Confidence,2021,11,-31.6602
Albania,Consumer Confidence,2021,12,-30.0414
Albania,Consumer Confidence,2022,1,-30.4981
Albania,Consumer Confidence,2022,2,-30.5976
Albania,Consumer Confidence,2022,3,-37.6054
Albania,Consumer Confidence,2022,4,-36.7107
Albania,Consumer Confidence,2022,5,-34.4876
Albania,Consumer Confidence,2022,6,-35.326
Albania,Consumer Confidence,2022,7,-34.7847
Albania,Consumer Confidence,2022,8,-32.744
Albania,Consumer Confidence,2022,9,-35.6583
Albania,Consumer Confidence,2022,10,-34.8489
Albania,Consumer Confidence,2022,11,-33.5082
Albania,Consumer Confidence,2022,12,-31.5455
Albania,Consumer Confidence,2023,1,-30.2409
Albania,Consumer Confidence,2023,2,-29.7396
Albania,Consumer Confidence,2023,3,-26.4268
Albania,Consumer Confidence,2023,4,-24.4537
Albania,Consumer Confidence,2023,5,-25.2354
Albania,Consumer Confidence,2023,6,-24.8836
Albania,Consumer Confidence,2023,7,-26.8478
Albania,Consumer Confidence,2023,8,-27.3296
Albania,Consumer Credit,2007,12,102929.86
Albania,Consumer Credit,2008,1,105094.32
Albania,Consumer Credit,2008,2,109574.14
Albania,Consumer Credit,2008,3,111003.21
Albania,Consumer Credit,2008,4,114659.95
Albania,Consumer Credit,2008,5,117313.31
Albania,Consumer Credit,2008,6,121061.97
Albania,Consumer Credit,2008,7,123416.85
Albania,Consumer Credit,2008,8,125786.84
Albania,Consumer Credit,2008,9,129474.67
Albania,Consumer Credit,2008,10,132487.07
Albania,Consumer Credit,2008,11,133540.19
Albania,Consumer Credit,2008,12,134317.12
Albania,Consumer Credit,2009,1,135485.86
Albania,Consumer Credit,2009,2,137487.46
Albania,Consumer Credit,2009,3,138615.18
Albania,Consumer Credit,2009,4,138915.13
Albania,Consumer Credit,2009,5,139673.89
Albania,Consumer Credit,2009,6,139113.11
Albania,Consumer Credit,2009,7,137782.82
Albania,Consumer Credit,2009,8,138241.45
Albania,Consumer Credit,2009,9,138735.74
Albania,Consumer Credit,2009,10,140542.84
Albania,Consumer Credit,2009,11,140702.76
Albania,Consumer Credit,2009,12,139779.56
Albania,Consumer Credit,2010,1,139520.27
Albania,Consumer Credit,2010,2,139120.37
Albania,Consumer Credit,2010,3,139503.92
Albania,Consumer Credit,2010,4,139349.8
Albania,Consumer Credit,2010,5,139660.82
Albania,Consumer Credit,2010,6,139133.2
Albania,Consumer Credit,2010,7,139376.17
Albania,Consumer Credit,2010,8,139386.07
Albania,Consumer Credit,2010,9,140188.27
Albania,Consumer Credit,2010,10,140708.32
Albania,Consumer Credit,2010,11,140974.78
Albania,Consumer Credit,2010,12,142175.96
Albania,Consumer Credit,2011,1,142247.7
Albania,Consumer Credit,2011,2,142876.25
Albania,Consumer Credit,2011,3,144063.86
Albania,Consumer Credit,2011,4,145734.56
Albania,Consumer Credit,2011,5,146285.41
Albania,Consumer Credit,2011,6,147446.92
Albania,Consumer Credit,2011,7,148104.47
Albania,Consumer Credit,2011,8,148041.13
Albania,Consumer Credit,2011,9,147721.11
Albania,Consumer Credit,2011,10,148057.09
Albania,Consumer Credit,2011,11,147427.89
Albania,Consumer Credit,2011,12,141618.32
Albania,Consumer Credit,2012,1,141265.3
Albania,Consumer Credit,2012,2,141728.19
Albania,Consumer Credit,2012,3,142004.87
Albania,Consumer Credit,2012,4,141702.44
Albania,Consumer Credit,2012,5,141183.21
Albania,Consumer Credit,2012,6,140850.82
Albania,Consumer Credit,2012,7,141013.42
Albania,Consumer Credit,2012,8,140829.56
Albania,Consumer Credit,2012,9,142010.41
Albania,Consumer Credit,2012,10,141732.31
Albania,Consumer Credit,2012,11,142358.94
Albania,Consumer Credit,2012,12,142270.82
Albania,Consumer Credit,2013,1,140995.57
Albania,Consumer Credit,2013,2,140696.99
Albania,Consumer Credit,2013,3,141488.96
Albania,Consumer Credit,2013,4,142412.48
Albania,Consumer Credit,2013,5,142638.07
Albania,Consumer Credit,2013,6,144614.71
Albania,Consumer Credit,2013,7,143815.89
Albania,Consumer Credit,2013,8,141909.86
Albania,Consumer Credit,2013,9,142693.16
Albania,Consumer Credit,2013,10,141830.9
Albania,Consumer Credit,2013,11,142039.03
Albania,Consumer Credit,2013,12,142716.68
Albania,Consumer Credit,2014,1,141736.03
Albania,Consumer Credit,2014,2,141396.55
Albania,Consumer Credit,2014,3,142195.65
Albania,Consumer Credit,2014,4,142037.35
Albania,Consumer Credit,2014,5,142529.06
Albania,Consumer Credit,2014,6,143464.36
Albania,Consumer Credit,2014,7,143359.89
Albania,Consumer Credit,2014,8,143342.4
Albania,Consumer Credit,2014,9,143552.99
Albania,Consumer Credit,2014,10,143490.27
Albania,Consumer Credit,2014,11,143591.03
Albania,Consumer Credit,2014,12,144594.33
Albania,Consumer Credit,2015,1,145302.68
Albania,Consumer Credit,2015,2,145765.69
Albania,Consumer Credit,2015,3,147814.2
Albania,Consumer Credit,2015,4,146834.98
Albania,Consumer Credit,2015,5,147145.09
Albania,Consumer Credit,2015,6,147061.15
Albania,Consumer Credit,2015,7,147250.34
Albania,Consumer Credit,2015,8,147492.74
Albania,Consumer Credit,2015,9,147039.31
Albania,Consumer Credit,2015,10,145767.53
Albania,Consumer Credit,2015,11,146141.72
Albania,Consumer Credit,2015,12,156170.4
Albania,Consumer Credit,2016,1,156185.3
Albania,Consumer Credit,2016,2,156133.0
Albania,Consumer Credit,2016,3,157202.9
Albania,Consumer Credit,2016,4,156901.2
Albania,Consumer Credit,2016,5,157983.5
Albania,Consumer Credit,2016,6,158669.7
Albania,Consumer Credit,2016,7,158797.5
Albania,Consumer Credit,2016,8,160109.5
Albania,Consumer Credit,2016,9,160382.6
Albania,Consumer Credit,2016,10,160678.1
Albania,Consumer Credit,2016,11,161078.7
Albania,Consumer Credit,2016,12,160476.9
Albania,Consumer Credit,2017,1,160901.8
Albania,Consumer Credit,2017,2,160681.9
Albania,Consumer Credit,2017,3,162154.0
Albania,Consumer Credit,2017,4,162165.9
Albania,Consumer Credit,2017,5,163957.3
Albania,Consumer Credit,2017,6,164518.5
Albania,Consumer Credit,2017,7,165373.7
Albania,Consumer Credit,2017,8,167320.2
Albania,Consumer Credit,2017,9,167987.1
Albania,Consumer Credit,2017,10,168224.2
Albania,Consumer Credit,2017,11,169084.3
Albania,Consumer Credit,2017,12,169243.9
Albania,Consumer Credit,2018,1,170108.3
Albania,Consumer Credit,2018,2,170264.1
Albania,Consumer Credit,2018,3,170524.3
Albania,Consumer Credit,2018,4,170697.4
Albania,Consumer Credit,2018,5,170938.7
Albania,Consumer Credit,2018,6,172202.5
Albania,Consumer Credit,2018,7,173244.6
Albania,Consumer Credit,2018,8,174312.8
Albania,Consumer Credit,2018,9,174681.2
Albania,Consumer Credit,2018,10,174792.6
Albania,Consumer Credit,2018,11,175030.8
Albania,Consumer Credit,2018,12,175095.1
Albania,Consumer Credit,2019,1,175699.9
Albania,Consumer Credit,2019,2,177050.9
Albania,Consumer Credit,2019,3,177917.4
Albania,Consumer Credit,2019,4,177745.9
Albania,Consumer Credit,2019,5,178871.4
Albania,Consumer Credit,2019,6,180967.3
Albania,Consumer Credit,2019,7,181932.6
Albania,Consumer Credit,2019,8,183627.8
Albania,Consumer Credit,2019,9,184802.5
Albania,Consumer Credit,2019,10,186279.2
Albania,Consumer Credit,2019,11,186945.3
Albania,Consumer Credit,2019,12,186510.2
Albania,Consumer Credit,2020,1,186863.9
Albania,Consumer Credit,2020,2,188436.5
Albania,Consumer Credit,2020,3,192678.4
Albania,Consumer Credit,2020,4,188899.9
Albania,Consumer Credit,2020,5,189889.6
Albania,Consumer Credit,2020,6,191162.3
Albania,Consumer Credit,2020,7,191836.1
Albania,Consumer Credit,2020,8,193436.3
Albania,Consumer Credit,2020,9,195279.9
Albania,Consumer Credit,2020,10,197440.6
Albania,Consumer Credit,2020,11,198538.5
Albania,Consumer Credit,2020,12,199142.1
Albania,Consumer Credit,2021,1,199216.8
Albania,Consumer Credit,2021,2,200176.02
Albania,Consumer Credit,2021,3,202051.98
Albania,Consumer Credit,2021,4,203622.03
Albania,Consumer Credit,2021,5,206793.64
Albania,Consumer Credit,2021,6,210709.78
Albania,Consumer Credit,2021,7,212655.7
Albania,Consumer Credit,2021,8,214190.33
Albania,Consumer Credit,2021,9,216007.33
Albania,Consumer Credit,2021,10,218592.91
Albania,Consumer Credit,2021,11,220084.36
Albania,Consumer Credit,2021,12,222840.92
Albania,Consumer Credit,2022,1,223915.47
Albania,Consumer Credit,2022,2,226041.62
Albania,Consumer Credit,2022,3,230209.19
Albania,Consumer Credit,2022,4,232448.8
Albania,Consumer Credit,2022,5,235881.73
Albania,Consumer Credit,2022,6,240126.69
Albania,Consumer Credit,2022,7,240748.92
Albania,Consumer Credit,2022,8,243478.66
Albania,Consumer Credit,2022,9,245285.91
Albania,Consumer Credit,2022,10,247866.62
Albania,Consumer Credit,2022,11,248895.3
Albania,Consumer Credit,2022,12,249215.5
Albania,Consumer Credit,2023,1,252517.19
Albania,Consumer Credit,2023,2,253140.2
Albania,Consumer Credit,2023,3,255575.09
Albania,Consumer Credit,2023,4,255939.74
Albania,Consumer Credit,2023,5,257813.25
Albania,Consumer Credit,2023,6,259412.85
Albania,Consumer Credit,2023,7,258604.85
Albania,Consumer Spending,2005,12,619843.0
Albania,Consumer Spending,2006,12,664354.0
Albania,Consumer Spending,2007,12,752964.0
Albania,Consumer Spending,2008,12,827012.0
Albania,Consumer Spending,2009,3,220209.0
Albania,Consumer Spending,2009,6,265360.0
Albania,Consumer Spending,2009,9,244493.0
Albania,Consumer Spending,2009,12,216159.0
Albania,Consumer Spending,2010,3,223062.0
Albania,Consumer Spending,2010,6,264739.0
Albania,Consumer Spending,2010,9,239386.0
Albania,Consumer Spending,2010,12,234725.0
Albania,Consumer Spending,2011,3,231479.0
Albania,Consumer Spending,2011,6,268850.0
Albania,Consumer Spending,2011,9,243408.0
Albania,Consumer Spending,2011,12,235298.0
Albania,Consumer Spending,2012,3,231244.0
Albania,Consumer Spending,2012,6,264765.0
Albania,Consumer Spending,2012,9,250207.0
Albania,Consumer Spending,2012,12,234050.0
Albania,Consumer Spending,2013,3,239246.0
Albania,Consumer Spending,2013,6,271099.0
Albania,Consumer Spending,2013,9,244967.0
Albania,Consumer Spending,2013,12,242839.0
Albania,Consumer Spending,2014,3,246770.0
Albania,Consumer Spending,2014,6,285090.0
Albania,Consumer Spending,2014,9,253647.0
Albania,Consumer Spending,2014,12,240274.0
Albania,Consumer Spending,2015,3,245971.0
Albania,Consumer Spending,2015,6,275874.0
Albania,Consumer Spending,2015,9,260564.0
Albania,Consumer Spending,2015,12,252688.0
Albania,Consumer Spending,2016,3,248021.0
Albania,Consumer Spending,2016,6,288742.0
Albania,Consumer Spending,2016,9,262652.0
Albania,Consumer Spending,2016,12,256297.0
Albania,Consumer Spending,2017,3,252915.0
Albania,Consumer Spending,2017,6,295539.0
Albania,Consumer Spending,2017,9,270728.0
Albania,Consumer Spending,2017,12,264191.0
Albania,Consumer Spending,2018,3,258313.0
Albania,Consumer Spending,2018,6,304286.0
Albania,Consumer Spending,2018,9,280305.0
Albania,Consumer Spending,2018,12,273968.0
Albania,Consumer Spending,2019,3,268153.0
Albania,Consumer Spending,2019,6,317499.0
Albania,Consumer Spending,2019,9,294812.0
Albania,Consumer Spending,2019,12,273450.0
Albania,Consumer Spending,2020,3,281162.0
Albania,Consumer Spending,2020,6,289582.0
Albania,Consumer Spending,2020,9,276217.0
Albania,Consumer Spending,2020,12,269335.0
Albania,Consumer Spending,2021,3,275821.0
Albania,Consumer Spending,2021,6,313874.0
Albania,Consumer Spending,2021,9,293146.0
Albania,Consumer Spending,2021,12,285942.0
Albania,Consumer Spending,2022,3,297453.0
Albania,Consumer Spending,2022,6,341440.0
Albania,Consumer Spending,2022,9,316339.0
Albania,Consumer Spending,2022,12,299660.0
Albania,Consumer Spending,2023,3,306516.0
Albania,Economic Optimism Index,2005,3,106.8
Albania,Economic Optimism Index,2005,6,100.3
Albania,Economic Optimism Index,2005,9,105.4
Albania,Economic Optimism Index,2005,12,95.4
Albania,Economic Optimism Index,2006,3,103.4
Albania,Economic Optimism Index,2006,6,114.2
Albania,Economic Optimism Index,2006,9,115.6
Albania,Economic Optimism Index,2006,12,120.5
Albania,Economic Optimism Index,2007,3,115.2
Albania,Economic Optimism Index,2007,6,106.6
Albania,Economic Optimism Index,2007,9,101.6
Albania,Economic Optimism Index,2007,12,108.3
Albania,Economic Optimism Index,2008,3,108.0
Albania,Economic Optimism Index,2008,6,104.2
Albania,Economic Optimism Index,2008,9,114.5
Albania,Economic Optimism Index,2008,12,102.0
Albania,Economic Optimism Index,2009,3,86.6
Albania,Economic Optimism Index,2009,6,100.1
Albania,Economic Optimism Index,2009,9,93.7
Albania,Economic Optimism Index,2009,12,97.2
Albania,Economic Optimism Index,2010,3,106.2
Albania,Economic Optimism Index,2010,6,102.5
Albania,Economic Optimism Index,2010,9,100.3
Albania,Economic Optimism Index,2010,12,103.7
Albania,Economic Optimism Index,2011,3,89.4
Albania,Economic Optimism Index,2011,6,95.1
Albania,Economic Optimism Index,2011,9,97.3
Albania,Economic Optimism Index,2011,12,91.8
Albania,Economic Optimism Index,2012,3,84.6
Albania,Economic Optimism Index,2012,6,84.1
Albania,Economic Optimism Index,2012,9,85.0
Albania,Economic Optimism Index,2012,12,84.0
Albania,Economic Optimism Index,2013,3,89.3
Albania,Economic Optimism Index,2013,6,79.2
Albania,Economic Optimism Index,2013,9,78.3
Albania,Economic Optimism Index,2013,12,80.6
Albania,Economic Optimism Index,2014,3,93.2
Albania,Economic Optimism Index,2014,6,99.1
Albania,Economic Optimism Index,2014,9,101.2
Albania,Economic Optimism Index,2014,12,99.1
Albania,Economic Optimism Index,2015,3,97.1
Albania,Economic Optimism Index,2015,6,105.1
Albania,Economic Optimism Index,2015,9,98.1
Albania,Economic Optimism Index,2015,12,96.3
Albania,Economic Optimism Index,2016,3,91.0
Albania,Economic Optimism Index,2016,5,95.9817
Albania,Economic Optimism Index,2016,6,96.6926
Albania,Economic Optimism Index,2016,7,97.3625
Albania,Economic Optimism Index,2016,8,99.7009
Albania,Economic Optimism Index,2016,9,101.0143
Albania,Economic Optimism Index,2016,10,98.7365
Albania,Economic Optimism Index,2016,11,101.2378
Albania,Economic Optimism Index,2016,12,106.3174
Albania,Economic Optimism Index,2017,1,102.5805
Albania,Economic Optimism Index,2017,2,102.2806
Albania,Economic Optimism Index,2017,3,108.0681
Albania,Economic Optimism Index,2017,4,108.5481
Albania,Economic Optimism Index,2017,5,107.1732
Albania,Economic Optimism Index,2017,6,110.116
Albania,Economic Optimism Index,2017,7,109.1858
Albania,Economic Optimism Index,2017,8,109.2613
Albania,Economic Optimism Index,2017,9,108.2811
Albania,Economic Optimism Index,2017,10,107.8703
Albania,Economic Optimism Index,2017,11,106.7474
Albania,Economic Optimism Index,2017,12,107.3665
Albania,Economic Optimism Index,2018,1,108.9025
Albania,Economic Optimism Index,2018,2,106.3908
Albania,Economic Optimism Index,2018,3,105.6527
Albania,Economic Optimism Index,2018,4,108.8015
Albania,Economic Optimism Index,2018,5,108.9959
Albania,Economic Optimism Index,2018,6,105.376
Albania,Economic Optimism Index,2018,7,103.9444
Albania,Economic Optimism Index,2018,8,103.1388
Albania,Economic Optimism Index,2018,9,99.2677
Albania,Economic Optimism Index,2018,10,100.273
Albania,Economic Optimism Index,2018,11,100.2506
Albania,Economic Optimism Index,2018,12,99.7307
Albania,Economic Optimism Index,2019,1,99.7153
Albania,Economic Optimism Index,2019,2,100.4874
Albania,Economic Optimism Index,2019,3,101.6782
Albania,Economic Optimism Index,2019,4,104.01899999999999
Albania,Economic Optimism Index,2019,5,101.6673
Albania,Economic Optimism Index,2019,6,104.7666
Albania,Economic Optimism Index,2019,7,102.2952
Albania,Economic Optimism Index,2019,8,100.7794
Albania,Economic Optimism Index,2019,9,102.2953
Albania,Economic Optimism Index,2019,10,99.3379
Albania,Economic Optimism Index,2019,11,96.9128
Albania,Economic Optimism Index,2019,12,92.9692
Albania,Economic Optimism Index,2020,1,93.2152
Albania,Economic Optimism Index,2020,2,97.0312
Albania,Economic Optimism Index,2020,3,98.51100000000001
Albania,Economic Optimism Index,2020,4,63.7695
Albania,Economic Optimism Index,2020,5,66.2151
Albania,Economic Optimism Index,2020,6,67.8796
Albania,Economic Optimism Index,2020,7,74.7567
Albania,Economic Optimism Index,2020,8,73.7333
Albania,Economic Optimism Index,2020,9,80.6836
Albania,Economic Optimism Index,2020,10,90.7522
Albania,Economic Optimism Index,2020,11,85.6465
Albania,Economic Optimism Index,2020,12,86.0565
Albania,Economic Optimism Index,2021,1,87.4267
Albania,Economic Optimism Index,2021,2,93.2489
Albania,Economic Optimism Index,2021,3,93.5329
Albania,Economic Optimism Index,2021,4,100.8514
Albania,Economic Optimism Index,2021,5,102.3643
Albania,Economic Optimism Index,2021,6,103.241
Albania,Economic Optimism Index,2021,7,108.6667
Albania,Economic Optimism Index,2021,8,108.9984
Albania,Economic Optimism Index,2021,9,106.3899
Albania,Economic Optimism Index,2021,10,106.6044
Albania,Economic Optimism Index,2021,11,106.6976
Albania,Economic Optimism Index,2021,12,108.0155
Albania,Economic Optimism Index,2022,1,107.3025
Albania,Economic Optimism Index,2022,2,106.3117
Albania,Economic Optimism Index,2022,3,103.6448
Albania,Economic Optimism Index,2022,4,102.1944
Albania,Economic Optimism Index,2022,5,106.1474
Albania,Economic Optimism Index,2022,6,107.0729
Albania,Economic Optimism Index,2022,7,105.5441
Albania,Economic Optimism Index,2022,8,103.6529
Albania,Economic Optimism Index,2022,9,101.8292
Albania,Economic Optimism Index,2022,10,100.3836
Albania,Economic Optimism Index,2022,11,103.2604
Albania,Economic Optimism Index,2022,12,106.1932
Albania,Economic Optimism Index,2023,1,107.3654
Albania,Economic Optimism Index,2023,2,107.7467
Albania,Economic Optimism Index,2023,3,113.9743
Albania,Economic Optimism Index,2023,4,114.8306
Albania,Economic Optimism Index,2023,5,118.3858
Albania,Economic Optimism Index,2023,6,118.6082
Albania,Economic Optimism Index,2023,7,112.0154
Albania,Economic Optimism Index,2023,8,114.0955
Albania,Gasoline Prices,2006,12,1.44
Albania,Gasoline Prices,2008,12,1.36
Albania,Gasoline Prices,2010,12,1.46
Albania,Gasoline Prices,2012,12,1.81
Albania,Gasoline Prices,2013,3,1.66
Albania,Gasoline Prices,2013,6,1.66
Albania,Gasoline Prices,2013,9,1.74
Albania,Gasoline Prices,2013,12,1.84
Albania,Gasoline Prices,2014,3,1.84
Albania,Gasoline Prices,2014,6,1.82
Albania,Gasoline Prices,2014,9,1.69
Albania,Gasoline Prices,2014,12,1.5
Albania,Gasoline Prices,2015,1,1.35
Albania,Gasoline Prices,2015,2,1.31
Albania,Gasoline Prices,2015,3,1.33
Albania,Gasoline Prices,2015,4,1.41
Albania,Gasoline Prices,2015,5,1.38
Albania,Gasoline Prices,2015,6,1.49
Albania,Gasoline Prices,2015,7,1.48
Albania,Gasoline Prices,2015,8,1.5
Albania,Gasoline Prices,2015,9,1.45
Albania,Gasoline Prices,2015,10,1.41
Albania,Gasoline Prices,2015,11,1.33
Albania,Gasoline Prices,2015,12,1.34
Albania,Gasoline Prices,2016,1,1.35
Albania,Gasoline Prices,2016,2,1.21
Albania,Gasoline Prices,2016,3,1.26
Albania,Gasoline Prices,2016,4,1.31
Albania,Gasoline Prices,2016,5,1.29
Albania,Gasoline Prices,2016,6,1.29
Albania,Gasoline Prices,2016,7,1.28
Albania,Gasoline Prices,2016,8,1.3
Albania,Gasoline Prices,2016,9,1.3
Albania,Gasoline Prices,2016,10,1.27
Albania,Gasoline Prices,2016,11,1.25
Albania,Gasoline Prices,2016,12,1.26
Albania,Gasoline Prices,2017,1,1.37
Albania,Gasoline Prices,2017,2,1.35
Albania,Gasoline Prices,2017,3,1.36
Albania,Gasoline Prices,2017,4,1.39
Albania,Gasoline Prices,2017,5,1.43
Albania,Gasoline Prices,2017,6,1.48
Albania,Gasoline Prices,2017,7,1.52
Albania,Gasoline Prices,2017,8,1.55
Albania,Gasoline Prices,2017,9,1.52
Albania,Gasoline Prices,2017,10,1.5
Albania,Gasoline Prices,2017,11,1.54
Albania,Gasoline Prices,2017,12,1.55
Albania,Gasoline Prices,2018,1,1.61
Albania,Gasoline Prices,2018,2,1.57
Albania,Gasoline Prices,2018,3,1.61
Albania,Gasoline Prices,2018,4,1.58
Albania,Gasoline Prices,2018,5,1.67
Albania,Gasoline Prices,2018,6,1.65
Albania,Gasoline Prices,2018,7,1.67
Albania,Gasoline Prices,2018,8,1.66
Albania,Gasoline Prices,2018,9,1.65
Albania,Gasoline Prices,2018,10,1.63
Albania,Gasoline Prices,2018,11,1.58
Albania,Gasoline Prices,2018,12,1.71
Albania,Gasoline Prices,2019,1,1.58
Albania,Gasoline Prices,2019,2,1.57
Albania,Gasoline Prices,2019,3,1.6
Albania,Gasoline Prices,2019,4,1.61
Albania,Gasoline Prices,2019,5,1.63
Albania,Gasoline Prices,2019,6,1.64
Albania,Gasoline Prices,2019,7,1.62
Albania,Gasoline Prices,2019,8,1.62
Albania,Gasoline Prices,2019,9,1.58
Albania,Gasoline Prices,2019,10,1.6
Albania,Gasoline Prices,2019,11,1.59
Albania,Gasoline Prices,2019,12,1.63
Albania,Gasoline Prices,2020,1,1.55
Albania,Gasoline Prices,2020,2,1.53
Albania,Gasoline Prices,2020,3,1.46
Albania,Gasoline Prices,2020,4,1.47
Albania,Gasoline Prices,2020,5,1.49
Albania,Gasoline Prices,2020,6,1.53
Albania,Gasoline Prices,2020,7,1.6
Albania,Gasoline Prices,2020,8,1.61
